ts,Дата,"Время суток, ч","Подача, м3","Обратка, м3","Потребление за период, м3 ГВС","Т1 гвс, оС","Т2 гвс, оС","Потребление накопленным итогом, м3","Потребление за период, м3 ХВС",Индекс_времени,Погода,День недели,hour_idx,rel_diff,diff_m3,flag_over10,itp_xvs_zero,itp_xvs_zero_run,itp_xvs_zero_anomaly,itp_xvs_flat,itp_xvs_flat_run,itp_xvs_flat_anomaly,itp_xvs_spike,odpu_gvs_zero,odpu_gvs_zero_run,odpu_gvs_zero_anomaly,odpu_gvs_flat,odpu_gvs_flat_run,odpu_gvs_flat_anomaly,odpu_gvs_spike,reason_hint
2025-04-16 16:00:00,2025-04-16,17,0.38,0.26,0.12,58,40,12411.067000000005,0.12,17,19.9,2,17,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 17:00:00,2025-04-16,18,0.47,0.3099999999999999,0.16,58,40,12411.191000000004,0.17,18,19.6,2,18,0.058823529411764754,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 18:00:00,2025-04-16,19,0.6,0.3199999999999999,0.28,58,40,12411.357000000004,0.29,19,18.6,2,19,0.034482758620689495,-0.009999999999999953,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 19:00:00,2025-04-16,20,0.81,0.44,0.37,58,40,12411.647000000004,0.39,20,17.3,2,20,0.05128205128205133,-0.020000000000000018,False,0,0,False,0,0,False,False,0,0,False,0,0,False,True,
2025-04-16 20:00:00,2025-04-16,21,0.6,0.29,0.31,58,40,12412.041000000005,0.33,21,15.4,2,21,0.060606060606060656,-0.020000000000000018,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 21:00:00,2025-04-16,22,0.51,0.27,0.24,58,40,12412.373000000003,0.25,22,14.4,2,22,0.040000000000000036,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 22:00:00,2025-04-16,23,0.43,0.2299999999999999,0.2,58,40,12412.622000000005,0.21,23,13.5,2,23,0.04761904761904753,-0.009999999999999981,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 23:00:00,2025-04-16,24,0.26,0.14,0.12,58,40,12412.829000000003,0.12,24,12.6,2,24,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 00:00:00,2025-04-17,1,0.2,0.11,0.09,57,40,12412.953000000003,0.11,1,11.7,3,1,0.18181818181818185,-0.020000000000000004,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 01:00:00,2025-04-17,2,0.08,0.04,0.04,57,40,12413.065000000004,0.05,2,11.0,3,2,0.20000000000000004,-0.010000000000000002,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 02:00:00,2025-04-17,3,0.09,0.0499999999999999,0.04,57,40,12413.110000000004,0.05,3,10.3,3,3,0.20000000000000004,-0.010000000000000002,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-17 03:00:00,2025-04-17,4,0.09,0.0499999999999999,0.04,57,40,12413.164000000004,0.05,4,9.7,3,4,0.20000000000000004,-0.010000000000000002,True,0,0,False,1,2,False,False,0,0,False,1,2,False,False,
2025-04-17 04:00:00,2025-04-17,5,0.12,0.0699999999999999,0.05,57,40,12413.218000000004,0.07,5,9.5,3,5,0.28571428571428575,-0.020000000000000004,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 05:00:00,2025-04-17,6,0.37,0.1999999999999999,0.17,57,40,12413.285000000003,0.22,6,8.9,3,6,0.2272727272727272,-0.04999999999999999,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 06:00:00,2025-04-17,7,0.23,0.12,0.11,57,40,12413.500000000004,0.13,7,8.4,3,7,0.15384615384615388,-0.020000000000000004,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 07:00:00,2025-04-17,8,0.23,0.12,0.11,57,40,12413.634000000004,0.13,8,8.6,3,8,0.15384615384615388,-0.020000000000000004,False,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-17 08:00:00,2025-04-17,9,0.39,0.21,0.18,57,40,12413.768000000004,0.22,9,9.7,3,9,0.18181818181818185,-0.04000000000000001,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 09:00:00,2025-04-17,10,0.47,0.3299999999999999,0.14,57,40,12413.992000000004,0.18,10,11.3,3,10,0.22222222222222213,-0.03999999999999998,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 10:00:00,2025-04-17,11,0.31,0.1699999999999999,0.14,57,40,12414.171000000004,0.18,11,13.8,3,11,0.22222222222222213,-0.03999999999999998,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-17 11:00:00,2025-04-17,12,0.27,0.14,0.13,57,40,12414.350000000004,0.16,12,15.7,3,12,0.1875,-0.03,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 12:00:00,2025-04-17,13,0.39,0.26,0.13,57,40,12414.506000000005,0.16,13,14.5,3,13,0.1875,-0.03,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-17 13:00:00,2025-04-17,14,0.43,0.32,0.11,57,40,12414.662000000006,0.13,14,13.9,3,14,0.15384615384615388,-0.020000000000000004,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 14:00:00,2025-04-17,15,0.47,0.38,0.09,57,40,12414.796000000006,0.11,15,15.0,3,15,0.18181818181818185,-0.020000000000000004,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 15:00:00,2025-04-17,16,0.39,0.3,0.09,57,40,12414.908000000005,0.11,16,17.1,3,16,0.18181818181818185,-0.020000000000000004,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-17 16:00:00,2025-04-17,17,0.35,0.24,0.11,57,40,12415.020000000004,0.13,17,17.7,3,17,0.15384615384615388,-0.020000000000000004,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 17:00:00,2025-04-17,18,0.43,0.29,0.14,57,40,12415.154000000004,0.18,18,17.7,3,18,0.22222222222222213,-0.03999999999999998,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 18:00:00,2025-04-17,19,0.55,0.3,0.25,57,40,12415.333000000004,0.31,19,16.6,3,19,0.1935483870967742,-0.06,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 19:00:00,2025-04-17,20,0.74,0.3999999999999999,0.34,57,40,12415.646000000004,0.43,20,15.1,3,20,0.20930232558139528,-0.08999999999999997,True,0,0,False,0,0,False,False,0,0,False,0,0,False,True,ОДПУ-ГВС скачок
2025-04-17 20:00:00,2025-04-17,21,0.55,0.26,0.29,57,40,12416.071000000004,0.36,21,14.4,3,21,0.19444444444444448,-0.07,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 21:00:00,2025-04-17,22,0.47,0.2499999999999999,0.22,57,40,12416.429000000004,0.27,22,13.9,3,22,0.18518518518518523,-0.05000000000000002,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 22:00:00,2025-04-17,23,0.39,0.21,0.18,57,40,12416.697000000004,0.22,23,13.4,3,23,0.18181818181818185,-0.04000000000000001,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-17 23:00:00,2025-04-17,24,0.23,0.12,0.11,57,40,12416.921000000004,0.13,24,13.1,3,24,0.15384615384615388,-0.020000000000000004,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 00:00:00,2025-04-18,1,0.18,0.1099999999999999,0.07,57,39,12417.055000000004,0.11,1,12.9,4,1,0.3636363636363636,-0.039999999999999994,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 01:00:00,2025-04-18,2,0.07,0.04,0.03,57,39,12417.165000000005,0.05,2,12.4,4,2,0.4000000000000001,-0.020000000000000004,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 02:00:00,2025-04-18,3,0.09,0.06,0.03,57,39,12417.215000000004,0.05,3,11.8,4,3,0.4000000000000001,-0.020000000000000004,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-18 03:00:00,2025-04-18,4,0.09,0.06,0.03,57,39,12417.265000000005,0.05,4,11.4,4,4,0.4000000000000001,-0.020000000000000004,True,0,0,False,1,2,False,False,0,0,False,1,2,False,False,
2025-04-18 04:00:00,2025-04-18,5,0.11,0.07,0.04,57,39,12417.315000000002,0.07,5,12.1,4,5,0.4285714285714286,-0.030000000000000006,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 05:00:00,2025-04-18,6,0.34,0.2,0.14,57,39,12417.385000000002,0.22,6,11.5,4,6,0.3636363636363636,-0.07999999999999999,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 06:00:00,2025-04-18,7,0.21,0.12,0.09,57,39,12417.605,0.14,7,11.1,4,7,0.3571428571428572,-0.05000000000000002,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 07:00:00,2025-04-18,8,0.21,0.12,0.09,57,39,12417.745,0.14,8,11.6,4,8,0.3571428571428572,-0.05000000000000002,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-18 08:00:00,2025-04-18,9,0.35,0.2099999999999999,0.14,57,39,12417.885,0.23,9,12.4,4,9,0.3913043478260869,-0.09,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 09:00:00,2025-04-18,10,0.43,0.26,0.17,57,39,12418.115,0.27,10,13.6,4,10,0.37037037037037035,-0.1,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 10:00:00,2025-04-18,11,0.28,0.17,0.11,57,39,12418.385,0.18,11,15.5,4,11,0.38888888888888884,-0.06999999999999999,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 11:00:00,2025-04-18,12,0.25,0.15,0.1,57,39,12418.565,0.16,12,17.3,4,12,0.375,-0.06,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 12:00:00,2025-04-18,13,0.35,0.2099999999999999,0.14,57,39,12418.725,0.23,13,19.1,4,13,0.3913043478260869,-0.09,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 13:00:00,2025-04-18,14,0.39,0.23,0.16,57,39,12418.955,0.25,14,20.7,4,14,0.36,-0.09,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 14:00:00,2025-04-18,15,0.43,0.26,0.17,57,39,12419.205,0.27,15,21.6,4,15,0.37037037037037035,-0.1,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 15:00:00,2025-04-18,16,0.35,0.2099999999999999,0.14,57,39,12419.475,0.23,16,21.7,4,16,0.3913043478260869,-0.09,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 16:00:00,2025-04-18,17,0.32,0.19,0.13,57,39,12419.705,0.2,17,22.4,4,17,0.35000000000000003,-0.07,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 17:00:00,2025-04-18,18,0.39,0.23,0.16,57,39,12419.905,0.25,18,22.3,4,18,0.36,-0.09,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 18:00:00,2025-04-18,19,0.5,0.3,0.2,57,39,12420.155,0.32,19,21.5,4,19,0.375,-0.12,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 19:00:00,2025-04-18,20,0.67,0.4,0.27,57,39,12420.475,0.43,20,19.6,4,20,0.3720930232558139,-0.15999999999999998,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 20:00:00,2025-04-18,21,0.5,0.3,0.2,57,39,12420.905,0.32,21,18.9,4,21,0.375,-0.12,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 21:00:00,2025-04-18,22,0.43,0.26,0.17,57,39,12421.225,0.27,22,17.8,4,22,0.37037037037037035,-0.1,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 22:00:00,2025-04-18,23,0.35,0.2099999999999999,0.14,57,39,12421.495,0.23,23,16.9,4,23,0.3913043478260869,-0.09,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-18 23:00:00,2025-04-18,24,0.21,0.12,0.09,57,39,12421.725,0.14,24,16.2,4,24,0.3571428571428572,-0.05000000000000002,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 00:00:00,2025-04-19,1,0.16,0.1,0.06,56,38,12421.865,0.1,1,15.3,5,1,0.4000000000000001,-0.04000000000000001,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 01:00:00,2025-04-19,2,0.06,0.03,0.03,56,38,12421.965,0.04,2,14.5,5,2,0.25000000000000006,-0.010000000000000002,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 02:00:00,2025-04-19,3,0.08,0.05,0.03,56,38,12422.005,0.05,3,13.8,5,3,0.4000000000000001,-0.020000000000000004,True,0,0,False,0,0,False,False,0,0,False,1,1,False,False,
2025-04-19 03:00:00,2025-04-19,4,0.08,0.05,0.03,56,38,12422.055,0.05,4,12.8,5,4,0.4000000000000001,-0.020000000000000004,True,0,0,False,1,1,False,False,0,0,False,1,2,False,False,
2025-04-19 04:00:00,2025-04-19,5,0.1,0.06,0.04,56,38,12422.105,0.06,5,14.3,5,5,0.3333333333333333,-0.019999999999999997,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 05:00:00,2025-04-19,6,0.31,0.19,0.12,56,38,12422.165,0.2,6,13.7,5,6,0.4000000000000001,-0.08000000000000002,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 06:00:00,2025-04-19,7,0.19,0.11,0.08,56,38,12422.365,0.12,7,13.3,5,7,0.3333333333333333,-0.039999999999999994,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 07:00:00,2025-04-19,8,0.19,0.11,0.08,56,38,12422.485,0.12,8,13.9,5,8,0.3333333333333333,-0.039999999999999994,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-19 08:00:00,2025-04-19,9,0.32,0.19,0.13,56,38,12422.605,0.2,9,15.0,5,9,0.35000000000000003,-0.07,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 09:00:00,2025-04-19,10,0.38,0.23,0.15,56,38,12422.805000000002,0.24,10,16.7,5,10,0.375,-0.09,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 10:00:00,2025-04-19,11,0.26,0.16,0.1,56,38,12423.045000000002,0.16,11,18.0,5,11,0.375,-0.06,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 11:00:00,2025-04-19,12,0.22,0.13,0.09,56,38,12423.205000000002,0.14,12,19.8,5,12,0.3571428571428572,-0.05000000000000002,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 12:00:00,2025-04-19,13,0.32,0.19,0.13,56,38,12423.345,0.2,13,21.5,5,13,0.35000000000000003,-0.07,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 13:00:00,2025-04-19,14,0.35,0.2099999999999999,0.14,56,38,12423.545000000002,0.22,14,22.8,5,14,0.3636363636363636,-0.07999999999999999,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 14:00:00,2025-04-19,15,0.38,0.23,0.15,56,38,12423.765,0.24,15,23.7,5,15,0.375,-0.09,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 15:00:00,2025-04-19,16,0.32,0.19,0.13,56,38,12424.005,0.2,16,23.8,5,16,0.35000000000000003,-0.07,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 16:00:00,2025-04-19,17,0.29,0.18,0.11,56,38,12424.205000000002,0.18,17,24.1,5,17,0.38888888888888884,-0.06999999999999999,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 17:00:00,2025-04-19,18,0.35,0.2099999999999999,0.14,56,38,12424.385000000002,0.22,18,23.7,5,18,0.3636363636363636,-0.07999999999999999,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 18:00:00,2025-04-19,19,0.45,0.27,0.18,56,38,12424.605,0.28,19,22.7,5,19,0.3571428571428572,-0.10000000000000003,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 19:00:00,2025-04-19,20,0.61,0.37,0.24,56,38,12424.885000000002,0.39,20,21.1,5,20,0.38461538461538464,-0.15000000000000002,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 20:00:00,2025-04-19,21,0.45,0.27,0.18,56,38,12425.275,0.28,21,19.4,5,21,0.3571428571428572,-0.10000000000000003,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 21:00:00,2025-04-19,22,0.38,0.23,0.15,56,38,12425.555000000002,0.24,22,18.0,5,22,0.375,-0.09,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 22:00:00,2025-04-19,23,0.32,0.19,0.13,56,38,12425.795000000002,0.2,23,17.0,5,23,0.35000000000000003,-0.07,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-19 23:00:00,2025-04-19,24,0.19,0.11,0.08,56,38,12425.995000000004,0.12,24,16.1,5,24,0.3333333333333333,-0.039999999999999994,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 00:00:00,2025-04-20,1,0.14,0.08,0.06,56,37,12426.115000000003,0.11,1,15.4,6,1,0.4545454545454546,-0.05,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 01:00:00,2025-04-20,2,0.06,0.0399999999999999,0.02,56,37,12426.225000000004,0.04,2,14.6,6,2,0.5,-0.02,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 02:00:00,2025-04-20,3,0.07,0.04,0.03,56,37,12426.265000000005,0.05,3,14.0,6,3,0.4000000000000001,-0.020000000000000004,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 03:00:00,2025-04-20,4,0.07,0.04,0.03,56,37,12426.315000000004,0.05,4,13.5,6,4,0.4000000000000001,-0.020000000000000004,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-20 04:00:00,2025-04-20,5,0.09,0.06,0.03,56,37,12426.365000000003,0.07,5,14.4,6,5,0.5714285714285715,-0.04000000000000001,True,0,0,False,0,0,False,False,0,0,False,1,2,False,False,
2025-04-20 05:00:00,2025-04-20,6,0.27,0.16,0.11,56,37,12426.435000000003,0.21,6,13.7,6,6,0.47619047619047616,-0.09999999999999999,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 06:00:00,2025-04-20,7,0.17,0.1,0.07,56,37,12426.645000000002,0.13,7,13.3,6,7,0.4615384615384615,-0.06,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 07:00:00,2025-04-20,8,0.17,0.1,0.07,56,37,12426.775,0.13,8,13.8,6,8,0.4615384615384615,-0.06,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-20 08:00:00,2025-04-20,9,0.28,0.17,0.11,56,37,12426.905,0.22,9,15.1,6,9,0.5,-0.11,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 09:00:00,2025-04-20,10,0.34,0.2,0.14,56,37,12427.125,0.27,10,17.0,6,10,0.48148148148148145,-0.13,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 10:00:00,2025-04-20,11,0.23,0.14,0.09,56,37,12427.395,0.18,11,19.2,6,11,0.5,-0.09,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 11:00:00,2025-04-20,12,0.2,0.12,0.08,56,37,12427.575,0.16,12,21.3,6,12,0.5,-0.08,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 12:00:00,2025-04-20,13,0.28,0.17,0.11,56,37,12427.735,0.22,13,22.4,6,13,0.5,-0.11,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 13:00:00,2025-04-20,14,0.31,0.19,0.12,56,37,12427.955,0.24,14,22.8,6,14,0.5,-0.12,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 14:00:00,2025-04-20,15,0.34,0.2,0.14,56,37,12428.195,0.27,15,23.2,6,15,0.48148148148148145,-0.13,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 15:00:00,2025-04-20,16,0.28,0.17,0.11,56,37,12428.465,0.22,16,23.3,6,16,0.5,-0.11,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 16:00:00,2025-04-20,17,0.26,0.16,0.1,56,37,12428.685,0.2,17,24.2,6,17,0.5,-0.1,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 17:00:00,2025-04-20,18,0.31,0.19,0.12,56,37,12428.885,0.24,18,23.9,6,18,0.5,-0.12,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 18:00:00,2025-04-20,19,0.4,0.24,0.16,56,37,12429.125,0.31,19,22.9,6,19,0.48387096774193544,-0.15,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 19:00:00,2025-04-20,20,0.54,0.32,0.22,56,37,12429.435,0.42,20,21.2,6,20,0.47619047619047616,-0.19999999999999998,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 20:00:00,2025-04-20,21,0.4,0.24,0.16,56,37,12429.855,0.31,21,19.4,6,21,0.48387096774193544,-0.15,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 21:00:00,2025-04-20,22,0.34,0.2,0.14,56,37,12430.165,0.27,22,18.0,6,22,0.48148148148148145,-0.13,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 22:00:00,2025-04-20,23,0.28,0.17,0.11,56,37,12430.435,0.22,23,16.8,6,23,0.5,-0.11,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-20 23:00:00,2025-04-20,24,0.17,0.1,0.07,56,37,12430.655,0.13,24,15.8,6,24,0.4615384615384615,-0.06,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 00:00:00,2025-04-21,1,0.13,0.07,0.06,55,36,12430.784999999998,0.11,1,14.8,0,1,0.4545454545454546,-0.05,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 01:00:00,2025-04-21,2,0.05,0.03,0.02,55,36,12430.890999999998,0.04,2,13.9,0,2,0.5,-0.02,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 02:00:00,2025-04-21,3,0.06,0.03,0.03,55,36,12430.933999999996,0.05,3,13.1,0,3,0.4000000000000001,-0.020000000000000004,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 03:00:00,2025-04-21,4,0.06,0.03,0.03,55,36,12430.984999999995,0.05,4,12.3,0,4,0.4000000000000001,-0.020000000000000004,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-21 04:00:00,2025-04-21,5,0.08,0.04,0.04,55,36,12431.035999999996,0.06,5,12.5,0,5,0.3333333333333333,-0.019999999999999997,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 05:00:00,2025-04-21,6,0.25,0.13,0.12,55,36,12431.099999999997,0.2,6,11.8,0,6,0.4000000000000001,-0.08000000000000002,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 06:00:00,2025-04-21,7,0.16,0.09,0.07,55,36,12431.303999999996,0.13,7,11.7,0,7,0.4615384615384615,-0.06,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 07:00:00,2025-04-21,8,0.16,0.09,0.07,55,36,12431.431999999995,0.13,8,12.6,0,8,0.4615384615384615,-0.06,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-21 08:00:00,2025-04-21,9,0.26,0.14,0.12,55,36,12431.559999999998,0.21,9,14.0,0,9,0.42857142857142855,-0.09,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 09:00:00,2025-04-21,10,0.31,0.21,0.1,55,36,12431.772999999996,0.17,10,16.1,0,10,0.411764705882353,-0.07,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 10:00:00,2025-04-21,11,0.21,0.1099999999999999,0.1,55,36,12431.942999999996,0.17,11,18.7,0,11,0.411764705882353,-0.07,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-21 11:00:00,2025-04-21,12,0.18,0.0999999999999999,0.08,55,36,12432.112999999998,0.15,12,21.0,0,12,0.4666666666666666,-0.06999999999999999,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 12:00:00,2025-04-21,13,0.26,0.18,0.08,55,36,12432.261999999995,0.15,13,22.7,0,13,0.4666666666666666,-0.06999999999999999,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-21 13:00:00,2025-04-21,14,0.29,0.2199999999999999,0.07,55,36,12432.410999999996,0.13,14,23.8,0,14,0.4615384615384615,-0.06,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 14:00:00,2025-04-21,15,0.31,0.25,0.06,55,36,12432.538999999995,0.11,15,24.2,0,15,0.4545454545454546,-0.05,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 15:00:00,2025-04-21,16,0.26,0.2,0.06,55,36,12432.644999999997,0.11,16,24.4,0,16,0.4545454545454546,-0.05,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-21 16:00:00,2025-04-21,17,0.23,0.16,0.07,55,36,12432.750999999997,0.13,17,25.5,0,17,0.4615384615384615,-0.06,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 17:00:00,2025-04-21,18,0.29,0.1899999999999999,0.1,55,36,12432.878999999995,0.17,18,25.2,0,18,0.411764705882353,-0.07,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 18:00:00,2025-04-21,19,0.36,0.1899999999999999,0.17,55,36,12433.048999999995,0.3,19,24.7,0,19,0.4333333333333333,-0.12999999999999998,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 19:00:00,2025-04-21,20,0.49,0.26,0.23,55,36,12433.346999999998,0.4,20,23.5,0,20,0.425,-0.17,True,0,0,False,0,0,False,False,0,0,False,0,0,False,True,ОДПУ-ГВС скачок
2025-04-21 20:00:00,2025-04-21,21,0.36,0.1699999999999999,0.19,55,36,12433.750999999998,0.34,21,21.9,0,21,0.44117647058823534,-0.15000000000000002,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 21:00:00,2025-04-21,22,0.31,0.1699999999999999,0.14,55,36,12434.091,0.26,22,20.3,0,22,0.4615384615384615,-0.12,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 22:00:00,2025-04-21,23,0.26,0.14,0.12,55,36,12434.345999999998,0.21,23,19.1,0,23,0.42857142857142855,-0.09,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-21 23:00:00,2025-04-21,24,0.16,0.09,0.07,55,36,12434.558999999996,0.13,24,17.9,0,24,0.4615384615384615,-0.06,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
